Data,ret_vwra11,ret_divo11,ret_b5p211,ret_cdib11,ret_gold11,ret_carteira_nominal,ret_ipca,ret_carteira_real,cdi_nominal,cdi_real
2021-03-01,0.0584898533885658,0.0752371640461344,0.003264184140115,0.0018750858552332,-0.0215376141382567,0.0329169360676915,0.0093002491805145,0.0233990697082975,0.002,-0.007232980658076538
2021-04-01,-0.0110679695876204,0.019858176828891,0.0085768694446664,0.0019750858552332,-0.028843291390125,0.002738581990614,0.0030997124087179,-0.000360014476763,0.0021,-0.0009966231635312184
2021-05-01,-0.0166389229409645,0.0559723395554763,0.0067341205320028,0.0025750858552332,0.0173172784508144,0.0098910574569094,0.0083006723105383,0.0015772925577115,0.0027,-0.0055545656809931065
2021-06-01,-0.0328296168561794,-0.0220755180530133,-0.0014692062735013,0.0029750858552332,-0.0521890157827598,-0.0173123676732333,0.0053000578441551,-0.022493210202216,0.0031,-0.0021884588854724774
2021-07-01,0.0299576253599367,-0.017573267734669,0.0001188564239724,0.0034750858552332,0.0083334453782135,0.0061106031923085,0.0095996866540266,-0.0034559078294501,0.0036,-0.005942639180000708
2021-08-01,0.0287924327617674,-0.0054403901140707,0.0013458712350462,0.0041750858552332,-0.0090114545386142,0.0078461818655655,0.0086998765743635,-0.0008463317272301,0.0043,-0.004361928336212295
2021-09-01,0.0141260300365386,-0.0452577974145252,0.0098496956300384,0.0042750858552332,0.0511781959550534,0.0018987918705862,0.011599629002476,-0.0095896013143615,0.0044,-0.007117073589257394
2021-10-01,0.0888031270202178,-0.042745270400628,-0.0125225761509478,0.0047750858552332,0.0381299052248687,0.0152281031195657,0.0124995583937983,0.002694860163787,0.0049,-0.007505739958893587
2021-11-01,-0.0296521878458744,0.008533842197397,0.02484114955782,0.0057750858552332,0.0206521381535298,0.0040689331092832,0.0095006903702077,-0.0053806374901362,0.0059,-0.0035668032766646984
2021-12-01,0.0334517145397712,0.0156286744189058,0.0077003730940732,0.0075750858552332,-0.0249252858304125,0.0153738884845828,0.0072995824342585,0.0080157941005116,0.0077,0.00039751586590930366
2022-01-01,-0.0865124738997556,0.0743129653727048,0.0009600931080135,0.0071750858552332,-0.0265121749759134,-0.0116739663082143,0.0054002915013626,-0.0169825471047755,0.0073,0.0018895046228806223
2022-02-01,-0.0655279195496914,-0.0236054584344727,0.0104590398197712,0.0074750858552332,-0.0200396560149473,-0.0208240801318791,0.0101006161132048,-0.0306154612241303,0.0076,-0.0024756109176796715
