Data,ret_vwra11,ret_divo11,ret_b5p211,ret_cdib11,ret_gold11,ret_carteira_nominal,ret_ipca,ret_carteira_real
2017-12-01,0.031051991220831576,0.04903187514256557,0.008670530106568819,0.005275085855233215,-0.0004853408429004169,0.02282967168800675,0.0044004804981490064,0.018348449196995187
2018-01-01,0.009114158794722327,0.09838982720441458,0.013169159353578319,0.005675085855233214,0.006176599680876249,0.028272461097536415,0.0029004609007294846,0.025298622531312542
2018-02-01,-0.01706300415243045,-0.006508029276094396,0.005225050491097116,0.004475085855233214,0.025618968425226374,-0.002825784190486187,0.003200343965992669,-0.006006903997516133
2018-03-01,0.00168927832686383,0.010116683974311202,0.016035418759172027,0.005175085855233214,0.01922829355941369,0.010164456767322545,0.0008996259981803867,0.009256503378050951
2018-04-01,0.0569975126546709,-0.01459884950885304,0.004048452685963211,0.005075085855233214,0.054764538233068594,0.018790846173431037,0.0021995778587948767,0.01655485462295192
2018-05-01,0.07348264032256746,-0.10568326827754326,-0.015739852243394026,0.005075085855233214,0.04731774686950585,-0.002768160819859072,0.004000532060687068,-0.00674172240392501
2018-06-01,0.02513460685975466,-0.043688099026204186,0.004330184078238597,0.005075085855233214,0.01469245953381848,0.0015232131534335838,0.012600141718974944,-0.010939094425502893
2018-07-01,0.0028695174667683343,0.07229228503925045,0.014598394373297907,0.005275085855233215,-0.060069304678570745,0.018418959056032875,0.0033006506147337245,0.015068572348713172
2018-08-01,0.10866153043146354,-0.037439733015061094,-0.002722971662506901,0.0055750858552332146,0.068824480428058,0.027741302175588643,-0.0008990122720112792,0.028666085610353997
2018-09-01,-0.027618718075810067,0.001309853431361807,0.008688042944462682,0.0045750858552332145,-0.035475608868150155,-0.006093453709331432,0.0047997057287958445,-0.010841125227267434
2018-10-01,-0.14137619689919945,0.11396108005679495,0.03081836456095921,0.005275085855233215,-0.058788946525251795,-0.009968990267518088,0.0044992648838870775,-0.01440345021365208
2018-11-01,0.05394875353150996,0.07233716865370221,0.0012614628254150606,0.004775085855233214,0.04382826267488271,0.03358681234686525,-0.002100441053433766,0.03576237015073169
2018-12-01,-0.06774362243495058,0.006068600870251073,0.013464259803843248,0.004775085855233214,0.026325163668385443,-0.012168650158716727,0.0015001070102511616,-0.0136482832835364
2019-01-01,0.015395089758382108,0.12441750341803015,0.01522954145794686,0.005275085855233215,-0.026341380103070744,0.034540529481907535,0.003199617300675861,0.03124095308724395
2019-02-01,0.050129357458357005,-0.020710678101412583,0.00529605807259359,0.004775085855233214,0.04542964638509139,0.015525331458278252,0.004299452992321484,0.011177819954505619
2019-03-01,0.0550943923884768,-0.01828102546974586,0.007678167901053801,0.0045750858552332145,0.026846328661969787,0.017514450508875536,0.007499615678750349,0.009940286501626261
2019-04-01,0.04617181257570224,0.030519120256886856,0.01088944722699603,0.005075085855233214,0.0003268360078945154,0.02458124280804284,0.0056996950247900635,0.018774538638780536
2019-05-01,-0.060498520332773476,0.030989748939149075,0.013687628404723817,0.005275085855233215,-0.00319328158381349,-0.006372464736541713,0.0013001778382095708,-0.0076626797283871895
2019-06-01,0.034914344575586176,0.03070701862637959,0.016993184567687836,0.0045750858552332145,0.02879158787869396,0.025081314611723263,9.973627427473097e-05,0.024979087016374635
2019-07-01,-0.015351625234548472,0.02723331453013378,0.00957408052632136,0.0055750858552332146,0.0209989461242166,0.005999509145163249,0.0019005536729015393,0.004091179965152403
2019-08-01,0.07299425790268343,0.021861078700263104,0.0003313032088043677,0.0048750858552332145,0.16645638526576345,0.03496958795042923,0.0011006512026767723,0.033831699846627705
2019-09-01,0.027849363347508316,0.018499457386289553,0.017227816331678136,0.004475085855233214,0.013164684281032901,0.019827815520994968,-0.0003996229395040185,0.020235525040498192
2019-10-01,-0.012077433511133662,0.014776978256867856,0.016353862180524814,0.004675085855233214,-0.04915360340652619,0.0036497845926787495,0.0010004131725529497,0.0026467236029694696
2019-11-01,0.07995251079923515,0.023091611794280098,-0.0029879195216208077,0.0036750858552332144,0.0375178934028253,0.029468556752881167,0.00510025663711744,0.024244646198077424
